student_id,at_risk,total_logins,avg_session_duration,total_page_views,total_forum_posts,total_assignments,avg_quiz_score,total_video_time,total_downloads,days_active,engagement_trend,login_consistency,session_consistency,quiz_improvement,pages_per_session,posts_per_login,login_rate,assignment_rate
STU_0052,1,138,15.948192990557782,404,19,17,54.50920011674288,948.3017761734425,122,44,1.1951219512195121,1.4720798305404992,13.740284191918217,-0.9575593012881853,2.927536231884058,0.13768115942028986,3.1363636363636362,0.38636363636363635
STU_0053,0,223,42.12526900891562,1955,172,69,75.1200817181003,1683.2487392408548,197,76,1.0857142857142856,1.4173734047247577,44.78788064759397,3.8233264819184,8.766816143497758,0.7713004484304933,2.9342105263157894,0.9078947368421053
STU_0054,0,218,43.10631895559541,1936,176,69,77.6255297591867,1599.121393972091,238,81,0.9487179487179487,1.309980680283511,50.36763243850881,0.05049113782732206,8.880733944954128,0.8073394495412844,2.691358024691358,0.8518518518518519
STU_0055,1,109,15.432807202008496,294,14,15,56.040753598216085,647.6361906170307,111,40,0.975,1.061868213369297,13.619154552677802,1.488464320786555,2.697247706422018,0.12844036697247707,2.725,0.375
STU_0056,0,262,44.89274970559748,2013,151,73,77.48024941230787,1812.104691150633,252,81,0.9,1.3441689341212995,46.443726736738036,6.3161190503704745,7.683206106870229,0.5763358778625954,3.234567901234568,0.9012345679012346
STU_0057,0,218,41.803450464134116,1748,125,60,75.45249260545597,1220.0045104297596,221,74,0.8085106382978723,1.3333641857469603,47.95013843161008,0.4780486219924285,8.01834862385321,0.573394495412844,2.945945945945946,0.8108108108108109
STU_0058,0,226,46.598291523682725,1933,145,66,77.27029457249644,1751.990991219084,203,77,1.2790697674418605,1.471998840975501,40.49475948523788,-3.137471437542061,8.553097345132743,0.6415929203539823,2.935064935064935,0.8571428571428571
STU_0059,0,226,41.28246359643276,1839,144,58,76.77885533816529,1136.4438963476173,213,73,0.8392857142857143,1.5737815706977525,37.8263609465894,0.018292185771585423,8.13716814159292,0.6371681415929203,3.095890410958904,0.7945205479452054
STU_0060,0,238,41.799495561319716,2035,160,72,79.87144440378395,1808.413951884405,252,83,1.0,1.3322554169651222,38.606197146635665,-6.103927897365523,8.550420168067227,0.6722689075630253,2.8674698795180724,0.8674698795180723
STU_0061,1,137,19.497302782348633,370,33,13,52.55524585955453,653.7212930471253,116,45,0.9302325581395349,1.0861850578045984,18.360308233628626,7.335963250792233,2.7007299270072993,0.24087591240875914,3.0444444444444443,0.28888888888888886
STU_0062,0,208,55.77032510233806,1744,136,57,76.86680514428981,1208.5342457927281,196,69,0.8269230769230769,1.3003704633136222,69.28714777076168,13.8091786232456,8.384615384615385,0.6538461538461539,3.0144927536231885,0.8260869565217391
STU_0063,0,228,47.803077035738454,2065,164,71,77.61490412876157,1360.675706224056,249,79,0.8260869565217391,1.1981539408409139,52.45140307686068,-1.689742755949112,9.057017543859649,0.7192982456140351,2.8860759493670884,0.8987341772151899
STU_0064,1,144,15.117444427408934,420,21,21,52.1201921112624,1042.8188158128428,162,50,1.048780487804878,1.493386782328226,14.274953433235027,-5.414184526281254,2.9166666666666665,0.14583333333333334,2.88,0.42
STU_0065,1,137,19.2570708196357,365,17,16,56.86478652772341,760.2543024903739,129,45,1.069767441860465,1.5660540388266464,18.12737900449112,10.222290308358396,2.664233576642336,0.12408759124087591,3.0444444444444443,0.35555555555555557
STU_0066,0,229,42.780947747694974,1927,167,66,78.7920154614977,1366.8173603159225,213,78,0.8181818181818182,1.426463646504367,41.387792058220434,-2.9485660604657653,8.414847161572052,0.7292576419213974,2.9358974358974357,0.8461538461538461
STU_0067,0,218,52.95292849379833,2018,167,65,79.28774843203425,1405.0536434397263,256,78,0.49056603773584906,1.5738031887299235,47.908534150058614,-12.44876694259041,9.256880733944953,0.7660550458715596,2.7948717948717947,0.8333333333333334
STU_0068,0,230,42.84742908551339,1913,156,66,78.94733880411627,1469.7537325817418,223,78,0.8888888888888888,1.1269708381600974,43.507783509423824,-4.409569176943819,8.317391304347826,0.6782608695652174,2.948717948717949,0.8461538461538461
STU_0069,1,133,15.48221784036643,340,24,15,57.26821876830743,762.52311088483,141,44,1.1,1.4861943965562443,12.000278392475243,-18.51038938836023,2.556390977443609,0.18045112781954886,3.022727272727273,0.3409090909090909
STU_0070,1,151,15.989796394773814,429,30,14,53.868590177136426,1083.8783177393248,163,53,0.7142857142857143,1.4596657469736842,11.290626570676595,11.175282518330235,2.8410596026490067,0.1986754966887417,2.849056603773585,0.2641509433962264
STU_0071,0,246,39.55934117105235,1963,154,69,80.00688580778885,1460.4650275197882,252,78,0.9767441860465116,1.6832013644144994,34.58523732524509,-0.5752158428433631,7.979674796747967,0.6260162601626016,3.1538461538461537,0.8846153846153846
STU_0072,0,223,39.68185044190136,1773,110,63,79.24340941776953,1745.889639482019,227,75,1.1891891891891893,1.479347311644047,35.01026218434142,-2.649954825723043,7.95067264573991,0.49327354260089684,2.973333333333333,0.84
STU_0073,0,242,50.077695726647576,1991,150,67,76.2399830486299,1170.2197699725307,229,79,1.170731707317073,1.3140441797972178,45.88778173241038,-4.395997767262173,8.227272727272727,0.6198347107438017,3.0632911392405062,0.8481012658227848
STU_0074,0,220,51.63868164383324,1898,126,70,79.63639428849909,1535.7462932421588,218,78,0.8181818181818182,1.2560874084854037,37.775765297453454,-0.14574573773883515,8.627272727272727,0.5727272727272728,2.8205128205128207,0.8974358974358975
STU_0075,0,208,55.36612546793867,1908,150,61,79.36539539526166,1487.5280184334156,223,78,1.0285714285714285,1.1916012000302028,49.47635944887261,-0.27344801628173343,9.173076923076923,0.7211538461538461,2.6666666666666665,0.782051282051282
STU_0076,0,247,47.683215485261044,2075,146,69,78.72205045794128,1434.9786700245186,230,81,0.6666666666666666,1.5321654167215524,43.20492412530827,-10.451604801333545,8.40080971659919,0.5910931174089069,3.049382716049383,0.8518518518518519
STU_0077,0,200,41.076998074077224,1891,148,62,77.64231051329564,1325.0573622724378,245,75,1.1818181818181819,1.4078288184228869,56.91728892735484,-11.661507120066744,9.455,0.74,2.6666666666666665,0.8266666666666667
STU_0078,0,252,53.046452048303806,1949,146,68,77.62221059598689,1640.8246254743194,260,80,0.9777777777777777,1.5186603023467922,46.38529650929168,2.8490312132397975,7.734126984126984,0.5793650793650794,3.15,0.85
STU_0079,0,222,40.75561902819774,1996,136,66,75.73167434131614,1515.590781979266,248,77,1.0606060606060606,1.3275821510315382,46.07819885103164,-15.058005881644476,8.99099099099099,0.6126126126126126,2.883116883116883,0.8571428571428571
STU_0080,1,125,15.557844615512936,345,25,18,54.528507104233746,1102.1327955882794,139,44,1.1944444444444444,1.3108346678460487,11.635563896460155,6.688598340945411,2.76,0.2,2.840909090909091,0.4090909090909091
STU_0081,0,212,47.041363224658454,1766,147,60,79.84003683978023,1204.4199396729446,183,71,1.075,1.236272713169699,43.785752859676684,-10.402476821020258,8.330188679245284,0.6933962264150944,2.9859154929577465,0.8450704225352113
STU_0082,1,143,17.71830303558894,325,14,15,52.67042089066089,1057.0183587335057,147,41,1.0,1.6899992783949966,13.226180836966778,4.322983929093347,2.272727272727273,0.0979020979020979,3.4878048780487805,0.36585365853658536
STU_0083,0,219,39.97963210831175,1934,160,66,77.66067019671205,1555.0061769574254,221,73,0.851063829787234,1.5634719199411433,41.80176554146741,-1.1283764416462958,8.831050228310502,0.730593607305936,3.0,0.9041095890410958
STU_0084,0,236,44.27366103663004,1909,180,63,78.65801131571095,1483.2801894539723,244,76,0.8113207547169812,1.2814465510343749,44.294771225322684,-6.770336998262934,8.088983050847459,0.7627118644067796,3.1052631578947367,0.8289473684210527
STU_0085,0,270,49.3785036168556,2044,179,69,73.72712629041679,1808.6624658177436,251,81,1.0208333333333333,1.396424004376894,43.83201836593422,-2.0638952876285828,7.57037037037037,0.662962962962963,3.3333333333333335,0.8518518518518519
STU_0086,0,233,41.24016149958297,1917,164,66,78.40078352742303,1451.5146563642143,210,75,1.0,1.6239202927228655,40.614423319750166,-4.612349405628166,8.227467811158798,0.703862660944206,3.1066666666666665,0.88
STU_0087,0,227,45.130726155978806,1829,160,64,79.46487944411314,1388.2857641237476,226,72,0.9361702127659575,1.5259236152243065,38.421625639501,2.241306587078057,8.05726872246696,0.7048458149779736,3.1527777777777777,0.8888888888888888
STU_0088,1,128,15.803682565272245,348,24,15,51.66463347395111,860.1160069293092,127,43,0.8863636363636364,1.2245187994244777,13.168083380405339,2.3982143710934736,2.71875,0.1875,2.9767441860465116,0.3488372093023256
STU_0089,0,230,55.48606086343621,1963,147,59,80.17892977871284,1918.192600829076,230,80,1.135135135135135,1.4441063111747292,46.279059559751175,-8.9620709224437,8.534782608695652,0.6391304347826087,2.875,0.7375
STU_0090,1,160,16.548717222883432,396,26,18,57.01998517357753,1230.0794119169323,178,52,0.9024390243902439,1.5319621385552642,17.90197028534897,-12.126965919589836,2.475,0.1625,3.076923076923077,0.34615384615384615
STU_0091,0,235,52.21837308235414,2046,161,69,80.03915423791695,1868.9385124317223,250,80,0.8,1.183683908371111,60.2383598573554,7.912507929743697,8.706382978723404,0.6851063829787234,2.9375,0.8625
STU_0092,0,219,48.75286626657064,1951,152,67,76.77042353205171,1550.1722544191093,255,78,0.8048780487804879,1.4509977964816505,53.55506340920286,7.380703294624425,8.908675799086758,0.6940639269406392,2.8076923076923075,0.8589743589743589
STU_0093,0,219,40.981180607015084,1831,145,58,78.96369491867716,1282.608263852026,221,73,0.8888888888888888,1.2909944487358056,42.63252584207265,0.6144780647920953,8.360730593607306,0.6621004566210046,3.0,0.7945205479452054
STU_0094,0,237,41.75222690643785,1930,142,67,76.8996060988365,1535.4617388901058,236,79,1.542857142857143,1.5106459817082498,39.49275713256777,0.03761677896072513,8.143459915611814,0.5991561181434599,3.0,0.8481012658227848
STU_0095,0,218,48.558290444994576,1827,146,74,77.6716673555018,1599.9238233495773,223,74,0.9024390243902439,1.441953506478747,41.79388284469873,-4.102504064776028,8.380733944954128,0.6697247706422018,2.945945945945946,1.0
STU_0096,0,212,40.6852991804069,1866,146,60,78.63414954190135,1439.5185436627658,238,73,1.1025641025641026,1.4640543360594753,37.57423855388144,2.7291764906725575,8.80188679245283,0.6886792452830188,2.904109589041096,0.821917808219178
STU_0097,0,229,52.926651167793594,1861,157,64,78.15009329826857,1272.0265222384467,197,74,1.1666666666666667,1.3963643489572748,55.07520635851732,-8.323430694475917,8.126637554585153,0.6855895196506551,3.0945945945945947,0.8648648648648649
STU_0098,0,207,53.77419525029336,1844,141,61,77.84472221886274,1517.7949261262281,215,74,0.975,1.4709956532136386,45.67149939574272,6.578455060621508,8.908212560386474,0.6811594202898551,2.7972972972972974,0.8243243243243243
STU_0099,0,229,32.27022687400812,1831,138,64,79.50394391075953,1430.3145639500035,241,77,0.851063829787234,1.3374566001224901,26.55237488225234,-2.813958683141223,7.995633187772926,0.6026200873362445,2.9740259740259742,0.8311688311688312
STU_0100,1,148,15.006888351056576,386,23,20,56.42489944554998,1076.0812673233884,139,50,0.7916666666666666,1.3086837132112896,15.887858057294729,2.311064209633855,2.608108108108108,0.1554054054054054,2.96,0.4
STU_0101,0,231,42.51587910638118,1876,144,65,77.39118640949214,1465.4520094840861,239,75,1.170731707317073,1.4403453039443685,40.437126549188164,-9.153197418644126,8.121212121212121,0.6233766233766234,3.08,0.8666666666666667
STU_0102,0,220,41.55644800966045,1945,161,70,78.35956738190318,1395.4191432437915,242,76,0.9318181818181818,1.4475629853278331,42.59496160099109,10.780179387872622,8.840909090909092,0.7318181818181818,2.8947368421052633,0.9210526315789473
STU_0103,0,235,42.02247971771568,2000,135,65,77.28388748787489,1646.1758841403694,242,79,0.918918918918919,1.4320031115163143,43.15502119553845,23.657810199337092,8.51063829787234,0.574468085106383,2.9746835443037973,0.8227848101265823
STU_0104,0,247,39.0902725777726,1933,171,70,77.9890221322655,1638.7362284893131,238,80,0.8958333333333334,1.715113385187881,37.93459981272534,-11.621339528976833,7.825910931174089,0.6923076923076923,3.0875,0.875
STU_0105,0,227,42.84927274222772,1881,142,62,78.32453436251475,1335.903803378699,216,74,1.1794871794871795,1.4077192384407462,48.76644152287315,-3.6624400497060066,8.286343612334802,0.6255506607929515,3.0675675675675675,0.8378378378378378
STU_0106,0,231,36.97314551511684,1943,137,64,75.79849069322597,1503.505944637922,223,78,0.5789473684210527,1.4544361847068492,35.06354748651624,-2.1159911596649437,8.41125541125541,0.5930735930735931,2.9615384615384617,0.8205128205128205
STU_0107,0,215,36.550191780499716,1846,166,64,79.19253128714816,1583.2392323336799,219,74,1.3714285714285714,1.4254912051152024,37.721286389502886,-5.771642883215009,8.586046511627908,0.772093023255814,2.9054054054054053,0.8648648648648649
STU_0108,0,223,46.68102664379992,1790,116,65,78.51584345610401,1547.9577954152694,218,74,0.9302325581395349,1.2330299382342695,53.122358399539046,-6.844500004736005,8.026905829596412,0.5201793721973094,3.0135135135135136,0.8783783783783784
STU_0109,0,260,43.43050241160521,2053,171,68,79.17782480862452,1460.7242255556848,258,83,0.7446808510638298,1.5283586312737627,44.954140052512805,-13.119022951450859,7.8961538461538465,0.6576923076923077,3.1325301204819276,0.8192771084337349
STU_0110,0,240,42.648361501680995,1936,174,68,76.86170821155035,1674.5787534350668,235,78,0.7959183673469388,1.4573524363983212,41.110974245954395,0.4576500705842932,8.066666666666666,0.725,3.076923076923077,0.8717948717948718
STU_0111,1,145,15.703321428566671,378,23,18,57.400162360098946,965.7591371654735,123,46,1.0,1.6050945462543502,20.98145182925033,-10.484059358580062,2.606896551724138,0.15862068965517243,3.152173913043478,0.391304347826087
STU_0112,0,217,47.37782470943631,1973,144,65,78.37560418348266,1428.1223231515082,216,77,0.9555555555555556,1.253702650124115,40.82288314822864,-3.5787143948437006,9.09216589861751,0.663594470046083,2.8181818181818183,0.8441558441558441
STU_0113,0,289,43.55565373957574,2118,174,74,78.58249976977713,1640.6743636582296,223,83,0.9361702127659575,1.5954313262129987,45.55100272145729,2.131435948473154,7.328719723183391,0.6020761245674741,3.4819277108433737,0.891566265060241
STU_0114,1,129,17.72616467345882,376,18,13,55.38327428063731,876.142150476898,149,44,1.0,1.1080619425370335,13.521020269918209,-13.352207794525278,2.9147286821705425,0.13953488372093023,2.9318181818181817,0.29545454545454547
STU_0115,0,223,44.4081800291345,1927,147,63,78.08419782202273,1375.477304082443,220,75,0.8974358974358975,1.2517375311329635,45.58628181015006,-0.4784937399601148,8.641255605381167,0.6591928251121076,2.973333333333333,0.84
STU_0116,0,248,48.647020519524226,1915,166,67,78.87822849347843,1419.5819410749511,224,78,1.1627906976744187,1.5520710064054446,39.43907520262056,-5.326777417362706,7.721774193548387,0.6693548387096774,3.1794871794871793,0.8589743589743589
STU_0117,0,231,58.901364918850454,1823,134,60,76.20698576959727,1710.3421508344418,217,72,1.0714285714285714,1.573884581554931,60.57183144290574,-10.323527984091768,7.891774891774892,0.5800865800865801,3.2083333333333335,0.8333333333333334
STU_0118,1,137,10.445684964038167,340,15,17,56.42253015261897,1002.3827115695801,149,42,1.0222222222222221,1.3077540570135147,8.744568217419973,22.17792462158451,2.4817518248175183,0.10948905109489052,3.261904761904762,0.40476190476190477
STU_0119,0,240,48.22938357176686,1923,141,68,77.0121766521951,1463.7416648313053,228,79,1.1714285714285715,1.4182242234811844,49.74486617671024,-7.981249347723235,8.0125,0.5875,3.037974683544304,0.8607594936708861
STU_0120,1,126,13.712581788634349,385,26,24,52.0399659362972,1167.7713650308838,139,50,0.8048780487804879,1.2328828005937953,9.189413447753008,0.604356576468966,3.0555555555555554,0.20634920634920634,2.52,0.48
STU_0121,0,246,40.64618341873265,1895,146,66,75.7303396373183,1495.7763381301422,194,77,1.162162162162162,1.4871286448348873,45.20762792925485,0.6811608457726948,7.703252032520325,0.5934959349593496,3.1948051948051948,0.8571428571428571
STU_0122,1,120,15.928374883771225,328,13,14,57.263994316689335,631.1300362282998,114,39,0.8979591836734694,1.5284084495526604,15.473119113484996,-29.96267280962951,2.7333333333333334,0.10833333333333334,3.076923076923077,0.358974358974359
STU_0123,0,224,41.83864401903057,1774,166,59,77.93347915397219,1324.9406344909194,198,71,1.2,1.5459429607288109,36.74571360540777,3.9819714460991236,7.919642857142857,0.7410714285714286,3.1549295774647885,0.8309859154929577
